,formula,full_name,ave_ele_diele,ave_ion_diele,band_gap,cbm_d,cbm_f,cbm_p,cbm_s,formation_energy,vbm_d,vbm_f,vbm_p,vbm_s,ave_bec,bader_charge,bader_volume,nn_ave_ave_bec,nn_ave_bader_charge,nn_ave_eleneg,nn_max_ave_bec,nn_max_bader_charge,nn_max_eleneg,nn_min_ave_bec,nn_min_bader_charge,nn_min_eleneg,o2p_center_from_vbm,O,Ge,Al,vacancy_formation_energy,Pb,Zn,Bi,Ag,Cu,Sb,As,B,Ba,Ca,W,Cd,Hf,In,Ga,La,Ta,Li,Re,Mg,Mo,Si,Sc,Nb,Sn,Sr,Ti,Y,Zr,Na,V,Be,Ce,Pd,Cr,Cs,Au,Tl,Hg,K,Rb
1536,Tl6Si2O7,Tl6Si2O7_Va_O2,4.961700666666666,7.182505666666667,1.2203999999999997,0.03340447292463588,0.0,0.8321397971303454,0.13445572994501848,-1.9053142706666661,0.006247643513951126,0.0,0.6226860311527014,0.37106632533334727,-2.424166666666667,-1.3977789999999999,14.909898,1.4462261564889805,0.9218922656015119,2.2174035543785906,3.4198566666666665,2.2939220000000002,1.9,1.6576233333333334,0.6432169999999999,1.62,4.885201324285101,0.2565637846793284,0.0,0.0,0.2394090991427995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4659195223650451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27751669295562664,0.0,0.0,0.0
1537,TlBi(WO4)2,TlBi(WO4)2_Va_O1,6.139625,28.325227333333334,2.3878000000000004,0.686052943336751,0.0,0.29423766962953135,0.019709387033716688,-1.9798646361111114,0.057853284146909364,0.0,0.7521475257841099,0.1899991900689797,-2.3767133333333335,-1.1352380000000002,14.185196,1.1708734758925563,0.5111101629197639,2.722554575222241,6.497326666666666,2.719523,2.36,1.92561,0.80626,1.62,3.131890533893049,0.476752462366255,0.0,0.0,-2.3376728597607017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31738526177791465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20586227585583025,0.0,0.0,0.0
1538,TlBi(WO4)2,TlBi(WO4)2_Va_O2,6.139625,28.325227333333334,2.3878000000000004,0.686052943336751,0.0,0.29423766962953135,0.019709387033716688,-1.9798646361111114,0.057853284146909364,0.0,0.7521475257841099,0.1899991900689797,-2.6803500000000002,-0.9744719999999996,13.36302,1.3127975028274446,0.5167398641166567,2.7872700199275457,6.497326666666666,2.719523,2.36,6.081979999999999,2.287964,2.02,2.70234398720362,0.5176201091503989,0.0,0.0,-0.924712421285713,0.0,0.0,0.21067147035999628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1904497744997586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08125864598984621,0.0,0.0,0.0
1539,TlBi(WO4)2,TlBi(WO4)2_Va_O3,6.139625,28.325227333333334,2.3878000000000004,0.686052943336751,0.0,0.29423766962953135,0.019709387033716688,-1.9798646361111114,0.057853284146909364,0.0,0.7521475257841099,0.1899991900689797,-2.9127966666666665,-1.2874499999999998,13.043148,1.6133390700714305,0.6362703189722243,2.7805703610725954,6.497326666666666,2.719523,2.36,6.081979999999999,2.287964,2.02,2.9411242974868053,0.4892722564440942,0.0,0.0,-1.4962855142969365,0.0,0.0,0.13809752860231905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2903457336532648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08228448130032195,0.0,0.0,0.0
1540,TlSbO3,TlSbO3_Va_O1,4.4836409999999995,6.061139333333333,2.3710999999999998,0.015993020649360368,0.0,0.5587247512610093,0.42528222808962973,-1.7144332416666668,0.0170628225679559,0.0,0.5492943856104383,0.43364279182160537,-2.073793333333333,-1.343159,19.130842,1.0979969011467592,0.7026974464502422,2.5046166686920737,4.51614,3.05176,3.44,-2.0737966666666665,-1.2397220000000004,1.62,3.2383319675300344,0.40729853591139575,0.0,0.0,-0.29478295383911446,0.0,0.0,0.0,0.0,0.0,0.33333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2593681307552711,0.0,0.0,0.0
1541,TlSbWO6,TlSbWO6_Va_O1,4.865943666666667,21.443038333333334,2.6637999999999997,0.5021493400548913,0.0,0.3078882615017816,0.18996239844332735,-1.9334356581481478,0.020132034780958354,0.0,0.8711725990617918,0.10869536615724976,-2.389976666666667,-0.9127179999999999,16.335775,1.2375657449504323,0.40806358968334,2.841836103215697,7.494636666666666,2.799412,3.44,-2.6871500000000004,-1.2207910000000002,2.36,2.766053331142041,0.540028703404458,0.0,0.0,-2.051117150782604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3229511662426807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13702013035286148,0.0,0.0,0.0
1542,TlSbWO6,TlSbWO6_Va_O2,4.865943666666667,21.443038333333334,2.6637999999999997,0.5021493400548913,0.0,0.3078882615017816,0.18996239844332735,-1.9334356581481478,0.020132034780958354,0.0,0.8711725990617918,0.10869536615724976,-2.280413333333333,-1.1422090000000003,13.814273,1.157048105501901,0.6796613926289905,2.5937341416539086,5.964393333333334,3.014682,2.05,1.7496533333333335,0.9463010000000001,1.62,2.411503558633442,0.4561419097372382,0.0,0.0,-0.6032139608028717,0.0,0.0,0.0,0.0,0.0,0.3338508510049656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21000723925779616,0.0,0.0,0.0
1543,TlSbWO6,TlSbWO6_Va_O3,4.865943666666667,21.443038333333334,2.6637999999999997,0.5021493400548913,0.0,0.3078882615017816,0.18996239844332735,-1.9334356581481478,0.020132034780958354,0.0,0.8711725990617918,0.10869536615724976,-2.5819966666666665,-0.949891,14.945259,1.2344012325344758,0.5287488314980295,2.776464182753719,7.494636666666666,2.990929,3.44,-2.5819966666666665,-1.090993,2.05,2.577585770896934,0.5248883230621216,0.0,0.0,-1.0862704909313692,0.0,0.0,0.0,0.0,0.0,0.16913985185618124,0.0,0.0,0.0,0.0,0.17356391686824274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1324079082134544,0.0,0.0,0.0
1544,TlSbWO6,TlSbWO6_Va_O4,4.865943666666667,21.443038333333334,2.6637999999999997,0.5021493400548913,0.0,0.3078882615017816,0.18996239844332735,-1.9334356581481478,0.020132034780958354,0.0,0.8711725990617918,0.10869536615724976,-2.6871500000000004,-1.2948639999999996,15.191649,1.3112337609881086,0.5934371464509132,2.7049012782455306,7.494636666666666,3.014682,3.44,-2.389976666666667,-0.9205310000000004,1.62,2.4939119246876285,0.490295921704422,0.0,0.0,-0.9175256633038531,0.0,0.0,0.0,0.0,0.0,0.16393472264133588,0.0,0.0,0.0,0.0,0.16496050001041682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18080885564382532,0.0,0.0,0.0
1545,TlV2AgO6,TlV2AgO6_Va_O2,5.568513333333333,6.000451000000001,1.773,0.7895427714560518,0.0,0.19291030551218763,0.01754692303176248,-1.8987390394999997,0.7361961647979172,0.0,0.23741445793724425,0.026389377264838684,-1.44841,-0.8868450000000001,16.45926,0.8396109180196168,0.4338084749952856,2.3876764893358877,3.759893333333333,1.8228689999999999,3.44,-1.44841,-0.8876090000000003,1.62,2.8511945522759774,0.390757035736054,0.0,0.0,-1.4554672007897187,0.0,0.0,0.0,0.1733356808508546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27646232325040615,0.0,0.0,0.0,0.0,0.0,0.0,0.1594449601626852,0.0,0.0,0.0
1546,V2Cd2O7,V2Cd2O7_Va_O2,4.880406,9.39833,2.3186,0.7886920705888784,0.0,0.16065120028409588,0.05065672912702545,-2.083382357727273,0.10959291524968606,0.0,0.8820741530078839,0.0083329317424299,-2.6630333333333334,-0.8691789999999999,14.936589,1.2511706101798772,0.5205784124608992,2.5272685930704264,4.591819999999999,1.9318330000000001,3.44,-1.9974166666666668,-0.827985,1.63,2.9346389120471312,0.4942975567300041,0.0,0.0,-3.164752299812552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043166923151985226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46253552011801086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1547,V2Cd2O7,V2Cd2O7_Va_O3,4.880406,9.39833,2.3186,0.7886920705888784,0.0,0.16065120028409588,0.05065672912702545,-2.083382357727273,0.10959291524968606,0.0,0.8820741530078839,0.0083329317424299,-2.0584866666666666,-0.9606269999999997,14.507289,1.2759194817157633,0.5249145526248885,2.395670210282569,4.591819999999999,1.9318149999999998,3.44,-2.0584866666666666,-0.9602519999999997,1.63,2.2452129622719537,0.4127405805921926,0.0,0.0,-1.1551006457229707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3101626568450103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277096762562797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548,V2CdO6,V2CdO6_Va_O1,4.818748666666667,6.997406333333333,2.3412,0.8241130786623923,0.0,0.14745052172846182,0.028436399609146013,-2.1828036388888883,0.07995871148557859,0.0,0.9119927619989364,0.008048526515485118,-1.4522699999999997,-0.8085839999999997,18.788099,0.4224327398916999,0.199997477950226,2.694803022156961,4.4131100000000005,1.9950459999999999,3.44,-2.518876666666667,-0.9691390000000002,1.63,2.030461170758386,0.5825546760844015,0.0,0.0,-0.9275239583475581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17298430740324258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24446101651235588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1549,V2CdO6,V2CdO6_Va_O2,4.818748666666667,6.997406333333333,2.3412,0.8241130786623923,0.0,0.14745052172846182,0.028436399609146013,-2.1828036388888883,0.07995871148557859,0.0,0.9119927619989364,0.008048526515485118,-2.518876666666667,-0.9691390000000002,13.078976,1.4590743325557316,0.6515818551949406,2.4704923844590168,4.4131100000000005,1.9950459999999999,3.44,-2.518876666666667,-0.9691390000000002,1.63,2.618731923325504,0.46392817674060766,0.0,0.0,-0.8642700083863644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013039742641947238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523032080617445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,V2CdO6,V2CdO6_Va_O3,4.818748666666667,6.997406333333333,2.3412,0.8241130786623923,0.0,0.14745052172846182,0.028436399609146013,-2.1828036388888883,0.07995871148557859,0.0,0.9119927619989364,0.008048526515485118,-1.8784666666666665,-0.8957959999999998,15.689962,1.1015898783177012,0.4949680577165206,2.4697045933840225,4.4131100000000005,1.9950459999999999,3.44,-2.518876666666667,-0.9691390000000002,1.63,2.1105200043909402,0.453517147174991,0.0,0.0,-0.6798703708652529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31397594995481015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23250690287019904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1551,V2O5,V2O5_Va_O2,6.203208666666666,13.822840333333332,1.4229,0.8674724125434693,0.0,0.12638408034027718,0.006143507116253492,-2.2890218171428582,0.05663028119901677,0.0,0.9304277408279035,0.01294197797307976,-1.1821033333333333,-0.7975110000000001,16.816007,0.08388145945909142,0.048514277006773215,2.8937825616370954,5.758913333333333,2.459842,3.44,-3.0693466666666662,-1.1585479999999997,1.63,2.1631972083030795,0.6982224097442514,0.0,0.0,-3.792040638866559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3017775902557487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1552,V2O5,V2O5_Va_O3,6.203208666666666,13.822840333333332,1.4229,0.8674724125434693,0.0,0.12638408034027718,0.006143507116253492,-2.2890218171428582,0.05663028119901677,0.0,0.9304277408279035,0.01294197797307976,-3.0693466666666662,-1.0073369999999997,16.152104,1.121722625620065,0.4417915430030497,2.700451404982611,5.758913333333333,2.459842,3.44,-3.0421366666666665,-1.1585479999999997,1.63,2.5202099229221617,0.5914096160124926,0.0,0.0,-1.663010672719465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4085903839875076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1553,V2Zn2O7,V2Zn2O7_Va_O1,4.422232666666667,4.998927000000001,2.4748,0.7889211175877201,0.0,0.1848781846056841,0.026200697806596555,-2.1705094486363645,0.10992791010354541,0.0,0.8819704416907144,0.008101648205740603,-1.5446900000000001,-0.7734319999999997,16.644235,0.7319656048625272,0.3537303084408778,2.5259034369599966,4.039000000000001,1.853186,3.44,-2.241906666666667,-0.8403020000000003,1.63,2.2567007574379225,0.49240365845634254,0.0,0.0,-1.4673412097209413,0.0,0.23264075770085132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27495558384280616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1554,V2Zn2O7,V2Zn2O7_Va_O2,4.422232666666667,4.998927000000001,2.4748,0.7889211175877201,0.0,0.1848781846056841,0.026200697806596555,-2.1705094486363645,0.10992791010354541,0.0,0.8819704416907144,0.008101648205740603,-2.0259466666666666,-0.9317190000000002,13.547521,1.2848669783452735,0.5798421379996627,2.326860834613672,4.039000000000001,1.853186,1.65,2.636253333333334,1.1963729999999995,1.63,2.4518904408521918,0.38086635041307404,0.0,0.0,-0.22876464812311026,0.0,0.374637018300395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24449663128653112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1555,VAg3HgO4,VAg3HgO4_Va_O1,8.066175666666666,7.037424333333334,1.2463000000000002,0.5478113462510776,0.0,0.19947780506901408,0.25271084867990806,-1.154799511666667,0.5179675158540257,0.0,0.3861940291112495,0.09583845503472499,-2.32861,-1.1206630000000004,14.477643,1.297027516803334,0.5641146370456601,2.1664908576504653,4.1797466666666665,1.894866,2.0,1.0789566666666666,0.36444400000000066,1.63,3.3036058278089557,0.1964319462838819,0.0,0.0,-0.7905450624696413,0.0,0.0,0.0,0.381347603551759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24236976418838221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179850685975977,0.0,0.0
1556,VAg3HgO4,VAg3HgO4_Va_O2,8.066175666666666,7.037424333333334,1.2463000000000002,0.5478113462510776,0.0,0.19947780506901408,0.25271084867990806,-1.154799511666667,0.5179675158540257,0.0,0.3861940291112495,0.09583845503472499,-2.3807766666666668,-0.9970670000000004,13.705356,1.3153693445591006,0.6370370956679131,2.157134692180515,4.1797466666666665,1.894866,2.0,1.0789566666666666,0.6534560000000003,1.63,3.2654089671756243,0.19037549791930214,0.0,0.0,-0.7631423533886319,0.0,0.0,0.0,0.3948763215803536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24152616841258226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17322201208776214,0.0,0.0
1557,VAg3HgO4,VAg3HgO4_Va_O3,8.066175666666666,7.037424333333334,1.2463000000000002,0.5478113462510776,0.0,0.19947780506901408,0.25271084867990806,-1.154799511666667,0.5179675158540257,0.0,0.3861940291112495,0.09583845503472499,-2.4735099999999997,-1.1013609999999998,14.365314,1.3581503493135632,0.5975237159154081,2.1541483834581134,4.1797466666666665,1.894866,2.0,1.1449333333333334,0.36444400000000066,1.63,3.2237229736546826,0.18824527202717456,0.0,0.0,-0.5989094135389474,0.0,0.0,0.0,0.37911039667323554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24428940674024688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18835492455934297,0.0,0.0
1558,VAgO3,VAgO3_Va_O3,6.223542666666667,4.152186333333334,1.4914,0.7924582264712096,0.0,0.18024111620501715,0.027300657323772924,-1.7453310388333332,0.7056473675161119,0.0,0.25524728541533287,0.039105347068555264,-1.4381866666666667,-0.9174090000000001,15.07892,1.0781403297153216,0.632609352949253,2.267661128419162,3.928573333333334,1.760717,1.93,1.1029166666666665,0.7956810000000001,1.63,3.417555684729402,0.27208337867238097,0.0,0.0,-0.6965162869046453,0.0,0.0,0.0,0.48396737674050744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24394924458711162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1559,VCd2BiO6,VCd2BiO6_Va_O2,5.272473000000001,10.791573999999999,2.2145000000000006,0.7103133146944718,0.0,0.210946737446839,0.07873994785868908,-1.8621805875000002,0.08924481753921985,0.0,0.7948291774527265,0.11592600500805392,-2.25371,-1.0250069999999996,12.52555,1.4026950518862784,0.43718477789947974,2.3982707883678613,3.9427833333333333,1.272954,3.44,-2.25371,-1.0250069999999996,1.69,2.4808156095538068,0.3450089471964334,0.0,0.0,-0.842874889281469,0.0,0.0,0.31730394265926076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33426760508675607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034195050575498466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560,VCd2BiO6,VCd2BiO6_Va_O4,5.272473000000001,10.791573999999999,2.2145000000000006,0.7103133146944718,0.0,0.210946737446839,0.07873994785868908,-1.8621805875000002,0.08924481753921985,0.0,0.7948291774527265,0.11592600500805392,-1.9018333333333333,-0.7822769999999997,12.249538,0.9928073977736717,0.5099670898206202,2.366180196732341,3.5387233333333334,1.979291,3.44,-1.9018333333333333,-0.7822769999999997,1.63,2.914905723347766,0.39482266118585485,0.0,0.0,-0.9077491220411891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3591863330990626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24599100571508253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1561,VInO4,VInO4_Va_O1,4.037031666666667,4.613965,2.9337,0.6666255840135558,0.0,0.1641755084767817,0.1691989075096627,-2.21737423,0.06195008494640278,0.0,0.9324917849889148,0.005558130064682433,-2.12654,-1.1310669999999998,15.939253,1.400667137529707,0.7490120875355718,2.455640281670476,3.919736666666667,2.228431,3.44,-1.5482399999999998,-0.950177,1.63,2.1161759139456624,0.4290669311615446,0.0,0.0,1.5959373073658711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32686090845386984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24407216038458565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1562,VInO4,VInO4_Va_O2,4.037031666666667,4.613965,2.9337,0.6666255840135558,0.0,0.1641755084767817,0.1691989075096627,-2.21737423,0.06195008494640278,0.0,0.9324917849889148,0.005558130064682433,-1.5482399999999998,-0.950177,16.939426,0.4646924387961244,0.2932767013883799,2.69410621140764,3.919736666666667,2.228431,3.44,-2.12654,-1.1310669999999998,1.63,1.917410427735148,0.5735554407048177,0.0,0.0,0.9482895581143382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17313909154613027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25330546774905216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1563,Y2Be2GeO7,Y2Be2GeO7_Va_O1,3.828156,9.363353000000002,4.4428,0.13641543308318474,0.0017728836337108683,0.3566658988548968,0.505145784428208,-3.2717926906944443,0.047395159611006606,0.013845584984370503,0.9299561725044013,0.008803082900221193,-2.1402,-1.2890860000000002,10.756736,1.5260210494031536,1.0147625515899286,1.8639369759865791,3.73802,2.0410260000000005,1.57,1.7617866666666666,1.4192930000000001,1.22,2.0892443626687425,0.21118702178394044,0.0,0.0,1.7010720815299099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2885221564268252,0.0,0.0,0.0,0.5002908217892342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1564,Y2Be2GeO7,Y2Be2GeO7_Va_O2,3.828156,9.363353000000002,4.4428,0.13641543308318474,0.0017728836337108683,0.3566658988548968,0.505145784428208,-3.2717926906944443,0.047395159611006606,0.013845584984370503,0.9299561725044013,0.008803082900221193,-2.1768366666666665,-1.425427,13.853429,1.4215850541986073,0.8540029401997852,2.029595590377927,3.73802,2.0410260000000005,1.57,1.7617866666666666,1.4192930000000001,1.22,1.251338970937373,0.30725751939622825,0.042085099804581014,0.0,2.424082333169086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3814097565915302,0.0,0.0,0.0,0.26924762420766063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1565,Y2Be2GeO7,Y2Be2GeO7_Va_O3,3.828156,9.363353000000002,4.4428,0.13641543308318474,0.0017728836337108683,0.3566658988548968,0.505145784428208,-3.2717926906944443,0.047395159611006606,0.013845584984370503,0.9299561725044013,0.008803082900221193,-1.9944,-1.312735,12.469474,1.459077506661189,0.971561647375877,2.1502411200283724,3.73802,2.496322,2.01,1.7617866666666666,1.4192930000000001,1.22,2.840107970967818,0.3007006226391692,0.22760208257467804,0.0,-0.5908910634207545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23489703039923454,0.0,0.0,0.0,0.2368002643869183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1566,Y2Be2SiO7,Y2Be2SiO7_Va_O1,3.641011666666667,7.609323666666666,5.1854000000000005,0.6751453335920459,0.003912771452962064,0.18550141933349418,0.1354404756214969,-3.568645111944445,0.04501603039672205,0.015750544414592487,0.9303577748589233,0.008875650329762029,-1.9699,-1.5986279999999997,13.306903,1.433903579546923,1.1755087655932364,2.127698208552782,3.697266666666667,3.274358,1.9,1.7763299999999997,1.525153,1.22,2.9448056170505312,0.2992458319470082,0.0,0.0,-0.1286703301777039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23472870600041218,0.0,0.0,0.0,0.0,0.0,0.22671991476645673,0.0,0.0,0.0,0.23930554728612285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1567,Y2Be2SiO7,Y2Be2SiO7_Va_O2,3.641011666666667,7.609323666666666,5.1854000000000005,0.6751453335920459,0.003912771452962064,0.18550141933349418,0.1354404756214969,-3.568645111944445,0.04501603039672205,0.015750544414592487,0.9303577748589233,0.008875650329762029,-2.171526666666667,-1.4548690000000004,13.188187,1.4294939077894309,0.8990283922104009,2.0132419082090847,3.697266666666667,2.199579,1.57,1.7763299999999997,1.5183499999999999,1.22,1.319161222751354,0.3062274408328771,0.0,0.0,2.6550382553966876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03006740671982113,0.0,0.0,0.0,0.0,0.0,0.3980732867598189,0.0,0.0,0.0,0.26563186568748287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
