,formula,full_name,ave_ele_diele,ave_ion_diele,band_gap,cbm_d,cbm_f,cbm_p,cbm_s,formation_energy,vbm_d,vbm_f,vbm_p,vbm_s,ave_bec,bader_charge,bader_volume,nn_ave_ave_bec,nn_ave_bader_charge,nn_ave_eleneg,nn_max_ave_bec,nn_max_bader_charge,nn_max_eleneg,nn_min_ave_bec,nn_min_bader_charge,nn_min_eleneg,o2p_center_from_vbm,Bi,Ag,O,vacancy_formation_energy,Hg,Au,Ge,Al,Pb,Zn,As,Cu,Sb,Mo,Tl,B,Ba,Ca,Pd,Cd,Pt,Ce,Hf,In,Ga,La,Ta,Mg,Si,Sc,Sn,Ti,Y,Zr,Nb,Na,Sr,V,Li,Be,W,Cr,Cs,K,Re,Rb
1105,Na3Ca2BiO6,Na3Ca2BiO6_Va_O1,3.8483553333333336,7.315169333333333,1.6995999999999998,0.03475754063583491,0.0,0.6057676219789397,0.35947483738522557,-2.2832010116379307,0.04555334569575626,0.0,0.952104187609848,0.0023424666943957523,-1.9611033333333332,-1.2317650000000002,13.878039,1.6946407022698236,1.051886810717549,1.323744276820216,3.8603,2.662851,2.02,1.10261,0.596977,0.93,1.2933481692786652,0.16619180310322434,0.0,0.07600475259406922,3.712523059999862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3117611775226812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4460422667800253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1106,Na3Ca2BiO6,Na3Ca2BiO6_Va_O2,3.8483553333333336,7.315169333333333,1.6995999999999998,0.03475754063583491,0.0,0.6057676219789397,0.35947483738522557,-2.2832010116379307,0.04555334569575626,0.0,0.952104187609848,0.0023424666943957523,-1.9377133333333336,-1.2351089999999996,14.101785,1.730306052185926,1.0766768442721222,1.313010179808343,3.8603,2.662875,2.02,1.10261,0.576397,0.93,1.3131171741855656,0.16761639379355092,0.0,0.0707103803648858,3.5553433499998253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32607508367869725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43559814216286596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107,Na3Ca2TaO6,Na3Ca2TaO6_Va_O1,3.5164066666666667,9.204953666666666,4.2141,0.7804221012942666,0.0,0.1716123620419745,0.04796553666375877,-2.881494424554597,0.036361686531066785,0.0,0.9598994720305254,0.0037388414384083696,-2.2168133333333335,-1.225962,12.789872,1.856380025761021,1.0373048261886004,1.3098770035569554,5.526776666666667,2.917126,1.5,1.0809,0.554671,0.93,1.4886158183577936,0.0,0.0,0.10444635269237942,7.4022689500001295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31572273754185254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16774748538798828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41208342437777973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,Na3Ca2TaO6,Na3Ca2TaO6_Va_O2,3.5164066666666667,9.204953666666666,4.2141,0.7804221012942666,0.0,0.1716123620419745,0.04796553666375877,-2.881494424554597,0.036361686531066785,0.0,0.9598994720305254,0.0037388414384083696,-2.21719,-1.2671260000000002,13.005163,1.8276920348830785,1.022983188996215,1.3130765532119506,5.526776666666667,2.917126,1.5,1.0809,0.554671,0.93,1.47368131403939,0.0,0.0,0.10644326948531188,7.291480520000173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30302828770563295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166126257306006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42440218550304926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109,Na3CuO2,Na3CuO2_Va_O1,3.1829723333333333,3.590731,1.6981,0.42723525508995475,0.0,0.37286854900344346,0.19989619590660165,-1.3605209091091952,0.4040677129567657,0.0,0.5787028545190316,0.01722943252420314,-1.4548366666666668,-1.1276789999999997,15.048412,0.7345013339172198,0.5719755057702007,1.161332786452179,1.02818,0.6541790000000001,1.9,-0.05321666666666669,0.3582719999999995,0.93,1.986467902807076,0.0,0.0,0.0,4.435932429999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23848740871358637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7615125912864137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110,Na3ReO5,Na3ReO5_Va_O2,3.1685006666666666,7.038502333333334,2.4427999999999996,0.6537977664625122,0.0,0.33120723577515687,0.014994997762331062,-2.1506827310727967,0.004101676446674782,0.0,0.9935000265041914,0.0023982970491337463,-1.3284666666666665,-1.0493170000000003,14.682798,1.261954543686683,0.8265317171983007,1.7326174605743347,4.491263333333333,3.0903419999999997,1.9,1.0606633333333333,0.548446,0.93,3.162165580203212,0.0,0.0,0.2316886347102769,4.114079119999937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.540394883380919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22791648190880398,0.0
1111,Na3ReO5,Na3ReO5_Va_O3,3.1685006666666666,7.038502333333334,2.4427999999999996,0.6537977664625122,0.0,0.33120723577515687,0.014994997762331062,-2.1506827310727967,0.004101676446674782,0.0,0.9935000265041914,0.0023982970491337463,-1.5389499999999998,-0.9317070000000003,15.152339,1.1558622871651356,0.43948760280902355,1.7132357134098852,4.491263333333333,1.2243980000000008,1.9,1.06066,0.535025,0.93,2.44030175281559,0.0,0.0,0.2349454565920662,4.07995760999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5655466904555634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1995078529523705,0.0
1112,Na3SbO3,Na3SbO3_Va_O1,3.451635,3.355342,3.0228999999999995,0.011311284448576858,0.0,0.8605914246229356,0.12809729092848776,-1.8600301767364535,0.01039914396069566,0.0,0.8588890885384013,0.13071176750090358,-1.7329833333333333,-0.9416270000000004,15.3621,1.198175843050984,0.5177896573704763,1.2335991714764059,2.00243,0.716496,2.05,1.0655066666666668,0.1668219999999998,0.93,2.1216840746030035,0.0,0.0,0.02476485742144258,5.128975879999766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21557087441837963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7596642681601778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,Na3SbO4,Na3SbO4_Va_O1,3.166889,6.9123589999999995,2.3398999999999996,0.004238824165484564,0.0,0.421613893610807,0.5741472822237088,-2.005708985581896,0.006248526810476044,0.0,0.9872829323046098,0.006468540884914527,-1.6955099999999999,-1.288182,16.084338,1.350833859612547,0.992190199235291,1.3280034752738212,3.89161,2.841985,2.05,0.94591,0.707121,0.93,1.3499101437245435,0.0,0.0,0.07619219411046207,4.299767370000049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18460809647907273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7391997094104652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1114,Na3SbO4,Na3SbO4_Va_O2,3.166889,6.9123589999999995,2.3398999999999996,0.004238824165484564,0.0,0.421613893610807,0.5741472822237088,-2.005708985581896,0.006248526810476044,0.0,0.9872829323046098,0.006468540884914527,-1.8033733333333337,-1.3008550000000003,14.893109,1.4739527820980356,1.0898347926404164,1.6896411543269056,3.89161,2.841985,2.05,0.94591,0.707141,0.93,2.389389527496937,0.0,0.0,0.1620781107690715,4.801790419999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31502240740762133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5228994818233073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1115,Na3Sc(BO3)2,Na3Sc(BO3)2_Va_O1,3.064766666666667,8.129648666666668,3.7994,0.8353140523438892,0.0,0.1305180837886258,0.03416786386748427,-2.815673738999042,0.015433681753377454,0.0,0.9797684410679104,0.004797877178712209,-1.9285233333333334,-1.2366570000000001,13.501587,1.502394721190421,1.0085865249641894,1.6284918009021967,4.229313333333334,2.110821,2.04,1.0266766666666667,0.725236,0.93,2.9703450471629242,0.0,0.0,0.12692943071127785,6.955279239999877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28149720371699977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1568303109093468,0.0,0.0,0.0,0.0,0.0,0.4347430546623755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116,Na3Sc(BO3)2,Na3Sc(BO3)2_Va_O2,3.064766666666667,8.129648666666668,3.7994,0.8353140523438892,0.0,0.1305180837886258,0.03416786386748427,-2.815673738999042,0.015433681753377454,0.0,0.9797684410679104,0.004797877178712209,-1.9951999999999999,-1.431825,14.451617,1.4897871114025598,0.9961111721148109,1.6610017209664893,4.229313333333334,2.110821,2.04,1.0266766666666667,0.725236,0.93,3.0150616655215208,0.0,0.0,0.13884680486727194,7.0930691200000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2811038798236314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1638858933614093,0.0,0.0,0.0,0.0,0.0,0.4161634219476874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117,Na3Sc(BO3)2,Na3Sc(BO3)2_Va_O3,3.064766666666667,8.129648666666668,3.7994,0.8353140523438892,0.0,0.1305180837886258,0.03416786386748427,-2.815673738999042,0.015433681753377454,0.0,0.9797684410679104,0.004797877178712209,-2.0221133333333334,-1.383293,14.647849,1.6438254422158403,1.1208244084937995,1.6245496266386543,4.229313333333334,2.099258,2.04,1.0266766666666667,0.730723,0.93,3.0504493756890163,0.0,0.0,0.10514602669793646,7.0339913299998305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3246372156210358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16345532624996237,0.0,0.0,0.0,0.0,0.0,0.4067614314310654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1118,Na3TlO2,Na3TlO2_Va_O1,4.911345333333333,6.558736666666667,1.8859,0.041042279061987354,0.0,0.7054531383911857,0.25350458254682656,-1.3479438054980846,0.012678055926122828,0.0,0.8202214211693686,0.16710052290450844,-2.1854533333333332,-1.3857489999999997,21.612391,1.083482676279862,0.7145386819652049,1.040080706544037,1.4052499999999999,0.815143,1.62,1.0128866666666667,0.3614859999999993,0.93,1.611030909279504,0.0,0.0,0.0,4.91480296000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15953725586092327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8404627441390767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1119,Na3TlO2,Na3TlO2_Va_O2,4.911345333333333,6.558736666666667,1.8859,0.041042279061987354,0.0,0.7054531383911857,0.25350458254682656,-1.3479438054980846,0.012678055926122828,0.0,0.8202214211693686,0.16710052290450844,-2.3026966666666664,-1.3453400000000002,19.64375,1.1557110014694159,0.6590962140262256,1.156222978173973,1.4052499999999999,0.815143,1.62,1.0128866666666667,0.3614859999999993,0.93,1.9992228719371068,0.0,0.0,0.0001386096169378762,4.638003369999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3273551710658825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6725062193171797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,Na3VO4,Na3VO4_Va_O1,2.6247406666666664,2.348402333333333,3.9040999999999997,0.7859072218276961,0.0,0.20295763208384632,0.011135146088457424,-2.2947938312068965,0.0027691340445594,0.0,0.9874760217142936,0.009754844241146884,-1.4151633333333333,-1.2026560000000002,20.02448,1.1711234456304493,0.9873879923034535,1.3775513328563294,2.6427433333333332,2.424515,1.63,1.05422,0.764181,0.93,1.3893136942501108,0.0,0.0,0.10972071708127151,5.915227540000055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6443473786582462,0.0,0.2459319042604824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121,Na3VO4,Na3VO4_Va_O2,2.6247406666666664,2.348402333333333,3.9040999999999997,0.7859072218276961,0.0,0.20295763208384632,0.011135146088457424,-2.2947938312068965,0.0027691340445594,0.0,0.9874760217142936,0.009754844241146884,-1.4189633333333334,-1.1978980000000004,19.765854,1.1694861023095995,0.9838766557292815,1.3978759716400166,2.6427433333333332,2.424515,1.63,1.05422,0.764255,0.93,1.4404560796575148,0.0,0.0,0.11549251429265874,5.758312339999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6302363988995658,0.0,0.25427108680777555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122,Na3VO4,Na3VO4_Va_O3,2.6247406666666664,2.348402333333333,3.9040999999999997,0.7859072218276961,0.0,0.20295763208384632,0.011135146088457424,-2.2947938312068965,0.0027691340445594,0.0,0.9874760217142936,0.009754844241146884,-1.4902266666666666,-1.2206279999999996,20.793446,1.1866343300308106,0.9901801797459576,1.3605913568434866,2.6427433333333332,2.424515,1.63,1.05422,0.764181,0.93,1.37522184425031,0.0,0.0,0.1033358786298289,5.92734598000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.652066547823577,0.0,0.2445975735465942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123,Na4As2O7,Na4As2O7_Va_O1,2.5539623333333332,3.308199666666667,3.3173,0.01566444506475744,0.0,0.42490646272803434,0.5594290922072085,-2.0155756674005305,0.009889841425213706,0.0,0.9850055562311916,0.005104602343594765,-1.3715733333333333,-1.1805979999999998,17.397033,1.0656843202951896,0.8941907423460158,1.7540649876880414,2.876866666666667,2.730137,2.18,1.07641,0.705885,0.93,2.0233143153842033,0.0,0.0,0.19500454741229198,3.1223831600000356,0.0,0.0,0.0,0.0,0.0,0.0,0.2676828589465508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5373125936411571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,Na4As2O7,Na4As2O7_Va_O2,2.5539623333333332,3.308199666666667,3.3173,0.01566444506475744,0.0,0.42490646272803434,0.5594290922072085,-2.0155756674005305,0.009889841425213706,0.0,0.9850055562311916,0.005104602343594765,-1.4341366666666666,-1.1996010000000004,17.153185,1.1288230885797093,0.9200579082772814,1.6314853634769144,2.876866666666667,2.730137,2.18,1.07641,0.705885,0.93,1.970287759152461,0.0,0.0,0.1559829413655077,3.2559121500000945,0.0,0.0,0.0,0.0,0.0,0.0,0.2479745445195918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5960425141149006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125,Na4As2O7,Na4As2O7_Va_O3,2.5539623333333332,3.308199666666667,3.3173,0.01566444506475744,0.0,0.42490646272803434,0.5594290922072085,-2.0155756674005305,0.009889841425213706,0.0,0.9850055562311916,0.005104602343594765,-1.3935866666666668,-1.2118840000000004,16.962283,1.0926401531881595,0.9047972988893959,1.7084466627525752,2.876866666666667,2.730137,2.18,1.07641,0.705885,0.93,1.8908815031685526,0.0,0.0,0.18066496145805008,2.9202493600000796,0.0,0.0,0.0,0.0,0.0,0.0,0.2599820875942955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5593529509476546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1126,Na4As2O7,Na4As2O7_Va_O4,2.5539623333333332,3.308199666666667,3.3173,0.01566444506475744,0.0,0.42490646272803434,0.5594290922072085,-2.0155756674005305,0.009889841425213706,0.0,0.9850055562311916,0.005104602343594765,-1.6921733333333335,-1.201225,14.632793,1.2259943957093289,1.0987368174968135,2.0912548118855763,2.876866666666667,2.730116,2.18,1.07641,0.705889,0.93,3.4326418524122086,0.0,0.0,0.2504822156059275,3.5251987300000653,0.0,0.0,0.0,0.0,0.0,0.0,0.42603556057175834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32348222382231434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1127,Na4B2O5,Na4B2O5_Va_O1,2.403392,4.006927999999999,3.9317999999999995,0.0,0.0,0.17030705026001938,0.8296929497399808,-2.4025234576854757,0.0,0.0,0.9903391055170923,0.009660894482908024,-1.5416566666666667,-1.3390190000000004,12.134,1.2216719230647533,1.1346394363350423,1.845713900961803,1.7459266666666666,1.701111,2.04,0.9975766666666667,0.68947,0.93,3.8667710630035517,0.0,0.0,0.09350879397470466,6.625256120000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6135196649417064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2929715410835889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1128,Na4B2O5,Na4B2O5_Va_O2,2.403392,4.006927999999999,3.9317999999999995,0.0,0.0,0.17030705026001938,0.8296929497399808,-2.4025234576854757,0.0,0.0,0.9903391055170923,0.009660894482908024,-1.50713,-1.3443050000000003,14.478888,1.1277665138233937,0.9036567283155625,1.3517104707823588,1.7459266666666666,1.701111,2.04,0.9975766666666667,0.68947,0.93,2.3161852566900842,0.0,0.0,0.04170554768654049,7.033295329999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285612203683912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6726822486295475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,Na4B2O5,Na4B2O5_Va_O3,2.403392,4.006927999999999,3.9317999999999995,0.0,0.0,0.17030705026001938,0.8296929497399808,-2.4025234576854757,0.0,0.0,0.9903391055170923,0.009660894482908024,-1.5147966666666666,-1.0866850000000001,13.567211,1.126437906719188,0.9029944658472212,1.3406295346177046,1.7459266666666666,1.700732,2.04,0.9975766666666667,0.68947,0.93,2.3724628518523114,0.0,0.0,0.039027012288532933,7.080014799999967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2816862466427809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6792867410686863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130,Na4GeO4,Na4GeO4_Va_O1,2.6781426666666666,3.6788349999999994,2.8884999999999996,0.004143025957002008,0.0,0.9926755742745004,0.00318139976849759,-2.0175675590229885,0.011166188283802109,0.0,0.9831283951364027,0.005705416579795201,-1.6492733333333334,-1.036315,13.274193,1.3042840821474508,0.8464406935102189,1.2264580719633678,2.5728666666666666,1.793813,2.01,0.9486566666666666,0.564565,0.93,1.4259876648008478,0.0,0.0,0.019817426448826295,4.8971426500001005,0.0,0.0,0.22844104775630913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7517415257948646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,Na4GeO4,Na4GeO4_Va_O2,2.6781426666666666,3.6788349999999994,2.8884999999999996,0.004143025957002008,0.0,0.9926755742745004,0.00318139976849759,-2.0175675590229885,0.011166188283802109,0.0,0.9831283951364027,0.005705416579795201,-1.63852,-1.0639630000000002,13.205452,1.2951384144287028,0.8384187264987575,1.2117565074226204,2.5728666666666666,1.793813,2.01,0.9486566666666666,0.564565,0.93,1.4357606009606547,0.0,0.0,0.017726260335581806,5.011667060000159,0.0,0.0,0.21968851294473157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7625852267196865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,Na4GeO4,Na4GeO4_Va_O3,2.6781426666666666,3.6788349999999994,2.8884999999999996,0.004143025957002008,0.0,0.9926755742745004,0.00318139976849759,-2.0175675590229885,0.011166188283802109,0.0,0.9831283951364027,0.005705416579795201,-1.6193133333333334,-1.024533,12.958465,1.2798225958791443,0.8387800137398945,1.2368473420196695,2.5728666666666666,1.793813,2.01,0.9486566666666666,0.564576,0.93,1.44457099810889,0.0,0.0,0.02557773893319784,4.922840820000042,0.0,0.0,0.22467334934939143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7497489117174109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,Na4GeO4,Na4GeO4_Va_O4,2.6781426666666666,3.6788349999999994,2.8884999999999996,0.004143025957002008,0.0,0.9926755742745004,0.00318139976849759,-2.0175675590229885,0.011166188283802109,0.0,0.9831283951364027,0.005705416579795201,-1.6444433333333333,-1.137702,16.460522,1.2229643739681306,0.8143302158422921,1.3449276547576416,2.5728666666666666,1.793813,2.01,0.98447,0.6161209999999999,0.93,1.4199232606298167,0.0,0.0,0.0599964720856939,4.630482240000115,0.0,0.0,0.24475602761347223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6952475003008339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134,Na4PbO4,Na4PbO4_Va_O1,3.541211666666667,4.436553333333333,1.2815,0.011846928176504854,0.0,0.6346202361510702,0.35353283567242466,-1.610200159578544,0.02980574381355077,0.0,0.9654072589074458,0.004786997279003586,-1.6850066666666665,-0.8566349999999998,14.003991,1.3353192684288115,0.7674413148584467,1.2323834548105834,2.8378766666666664,1.6171859999999998,2.33,0.9406300000000001,0.49835799999999997,0.93,1.066186482334869,0.0,0.0,0.008962719790608233,2.74896658000001,0.0,0.0,0.0,0.0,0.19991930581154047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7911179743978513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135,Na4PbO4,Na4PbO4_Va_O2,3.541211666666667,4.436553333333333,1.2815,0.011846928176504854,0.0,0.6346202361510702,0.35353283567242466,-1.610200159578544,0.02980574381355077,0.0,0.9654072589074458,0.004786997279003586,-1.7259833333333334,-1.0075310000000002,14.216847,1.3822874113533667,0.7799862616556261,1.2246366108679723,2.8378766666666664,1.6171859999999998,2.33,0.9406300000000001,0.49835799999999997,0.93,1.0451122066586036,0.0,0.0,0.0025839246455833264,2.725313049999963,0.0,0.0,0.0,0.0,0.20582211429111305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7915939610633037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136,Na4PbO4,Na4PbO4_Va_O3,3.541211666666667,4.436553333333333,1.2815,0.011846928176504854,0.0,0.6346202361510702,0.35353283567242466,-1.610200159578544,0.02980574381355077,0.0,0.9654072589074458,0.004786997279003586,-1.71903,-0.9887189999999997,13.792633,1.3697373401473487,0.7709945666416449,1.214450048156124,2.8378766666666664,1.6171859999999998,2.33,0.9406300000000001,0.49835799999999997,0.93,1.0536682905084844,0.0,0.0,0.0022945285744366433,2.75807702999999,0.0,0.0,0.0,0.0,0.19906484388163423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7986406275439292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
